geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
17150,-22.57874286,-49.40420644,sao paulo,SP
17123,-22.45982089,-48.99333057,sao paulo,SP
17128,-22.45916879,-48.9827081,sao paulo,SP
17110,-22.31873788,-49.01170293,sao paulo,SP
17170,-23.70433445,-46.71218969,sao paulo,SP
17209,-22.27568679,-48.54259975,sao paulo,SP
17280,-22.3308508,-48.80069173,sao paulo,SP
17213,-22.30774614,-48.57869969,sao paulo,SP
17208,-22.2807911,-48.55215133,sao paulo,SP
17230,-22.23625903,-48.7230761,sao paulo,SP
17207,-22.28315186,-48.55975379,sao paulo,SP
17250,-22.08770092,-48.74765706,sao paulo,SP
17212,-22.30436171,-48.54644509,sao paulo,SP
17260,-21.97959323,-48.80719585,sao paulo,SP
17270,-22.19099799,-48.77659943,sao paulo,SP
17290,-22.50137477,-48.70733419,sao paulo,SP
17210,-22.29164124,-48.54989181,sao paulo,SP
17240,-22.14735874,-48.5267085,sao paulo,SP
17201,-22.29328365,-48.56558178,sao paulo,SP
17211,-22.29850853,-48.54025016,sao paulo,SP
17203,-22.30945023,-48.57374837,sao paulo,SP
17215,-22.26263371,-48.54613821,sao paulo,SP
17205,-22.29194278,-48.56406501,sao paulo,SP
17202,-22.29729352,-48.56373902,sao paulo,SP
17204,-22.28966094,-48.57424095,sao paulo,SP
17206,-22.26815858,-48.56480101,sao paulo,SP
17220,-22.3621905,-48.65853196,sao paulo,SP
17288,-22.19728804,-48.87553298,sao paulo,SP
17214,-22.27627892,-48.50505386,sao paulo,SP
17285,-22.31151411,-48.89054504,sao paulo,SP
17340,-22.48608553,-48.54744967,sao paulo,SP
17380,-22.28333969,-48.1155579,sao paulo,SP
17350,-22.5122502,-48.55643862,sao paulo,SP
17300,-22.37102864,-48.38528974,sao paulo,SP
17320,-22.40983743,-48.45042422,sao paulo,SP
17360,-22.43747808,-48.17275357,sao paulo,SP
17370,-22.5689198,-48.15058522,sao paulo,SP
17310,-22.25035168,-48.38464116,sao paulo,SP
17420,-22.42071349,-49.81930029,sao paulo,SP
17400,-22.21898894,-49.64362334,sao paulo,SP
17470,-22.41354714,-49.41668146,sao paulo,SP
17450,-22.29508997,-49.55796618,sao paulo,SP
17410,-22.07883796,-49.72058993,sao paulo,SP
17490,-22.41435007,-49.15079113,sao paulo,SP
17480,-22.45621548,-49.33782393,sao paulo,SP
17440,-22.53045742,-49.65870562,sao paulo,SP
17430,-22.44395792,-49.76378229,sao paulo,SP
17475,-22.43307118,-49.52214547,sao paulo,SP
17455,-22.3606818,-49.51857284,sao paulo,SP
17498,-22.41954049,-49.13928907,sao paulo,SP
17479,-22.41440622,-49.41399678,sao paulo,SP
17405,-22.21083065,-49.73159104,sao paulo,SP
17492,-22.41585336,-49.14272138,sao paulo,SP
17495,-22.4133056,-49.1440172,sao paulo,SP
17511,-22.18100775,-49.96354355,sao paulo,SP
17523,-22.25671417,-49.93595799,sao paulo,SP
17550,-22.01182815,-49.79362296,sao paulo,SP
17509,-22.21755986,-49.93997427,sao paulo,SP
17516,-22.223018,-49.91369808,sao paulo,SP
17507,-22.19452752,-49.9643325,sao paulo,SP
17512,-22.15420925,-49.95162687,sao paulo,SP
17501,-22.22322814,-49.95089175,sao paulo,SP
17590,-21.79879193,-50.23808265,sao paulo,SP
17539,-22.2208038,-49.88545272,sao paulo,SP
17520,-22.23411436,-49.92628989,sao paulo,SP
17519,-22.23286919,-49.94264527,sao paulo,SP
17580,-22.10502157,-50.17388669,sao paulo,SP
17513,-22.2005805,-49.94064949,sao paulo,SP
17514,-22.18874225,-49.93422579,sao paulo,SP
17504,-22.21473181,-49.96619858,sao paulo,SP
17526,-22.22999786,-49.97161785,sao paulo,SP
17515,-22.21046103,-49.93571261,sao paulo,SP
17522,-22.25012428,-49.93142526,sao paulo,SP
17502,-22.22235559,-49.95766148,sao paulo,SP
17524,-22.2412196,-49.93576756,sao paulo,SP
17500,-22.21740596,-49.95110711,sao paulo,SP
17560,-22.21809436,-49.81905988,sao paulo,SP
17505,-22.20255752,-49.96556028,sao paulo,SP
17521,-22.24352659,-49.91885152,sao paulo,SP
17510,-22.19308205,-49.94892675,sao paulo,SP
17506,-22.20594852,-49.95494015,sao paulo,SP
17525,-22.23278172,-49.9645377,sao paulo,SP
17527,-22.21960116,-49.97374184,sao paulo,SP
17570,-22.15321603,-50.09624064,sao paulo,SP
17533,-22.24115189,-49.93583164,sao paulo,SP
17540,-22.43990321,-49.91716777,sao paulo,SP
17503,-22.22425063,-49.96569825,sao paulo,SP
17532,-22.22561246,-49.96333936,sao paulo,SP
17607,-21.91539777,-50.5282089,sao paulo,SP
17602,-21.93532102,-50.49756183,sao paulo,SP
17690,-21.92576605,-50.74077415,sao paulo,SP
17650,-22.00049437,-50.39171239,sao paulo,SP
17680,-21.85814149,-50.6923368,sao paulo,SP
17603,-21.94846574,-50.50900527,sao paulo,SP
17670,-22.06828337,-50.30733411,sao paulo,SP
17600,-21.93734046,-50.51213791,sao paulo,SP
17601,-21.93096304,-50.50950988,sao paulo,SP
17606,-21.91979368,-50.52628819,sao paulo,SP
17605,-21.93658829,-50.522384,sao paulo,SP
17630,-21.77295085,-50.46204258,sao paulo,SP
17604,-21.94273906,-50.52301705,sao paulo,SP
17610,-21.92198402,-50.50305206,sao paulo,SP
17625,-22.08339563,-50.54042481,sao paulo,SP
17700,-21.78761367,-50.87213185,sao paulo,SP
17780,-21.72156947,-51.02246172,sao paulo,SP
17740,-21.71374425,-50.72688566,sao paulo,SP
17730,-21.77408813,-50.78715694,sao paulo,SP
17710,-21.8837808,-50.95754683,sao paulo,SP
17760,-21.76939272,-50.96046181,sao paulo,SP
17790,-21.85139822,-51.08702932,sao paulo,SP
17720,-21.62827011,-50.86058605,sao paulo,SP
17800,-21.68804677,-51.08242333,sao paulo,SP
17890,-21.51865436,-51.43460141,sao paulo,SP
17860,-21.5617396,-51.26475571,sao paulo,SP
17870,-21.6769622,-51.38153984,sao paulo,SP
17830,-21.61635582,-51.16674315,sao paulo,SP
17880,-21.56437541,-51.34768356,sao paulo,SP
17810,-21.79577562,-51.18586975,sao paulo,SP
17900,-21.4988715,-51.537861,sao paulo,SP
17920,-21.48988238,-51.69792377,sao paulo,SP
17970,-21.27237155,-51.66602322,sao paulo,SP
17980,-21.36230768,-51.86346634,sao paulo,SP
17930,-21.38291084,-51.56972112,sao paulo,SP
17960,-21.29895714,-51.56497059,sao paulo,SP
17990,-21.31281309,-51.83666963,sao paulo,SP
17940,-21.34795564,-51.75103153,sao paulo,SP
17950,-21.33493315,-51.64326467,sao paulo,SP
17905,-24.24280448,-46.88706554,sao paulo,SP
18044,-23.5098647,-47.48412127,sao paulo,SP
18070,-23.47779748,-47.48145219,sao paulo,SP
18035,-23.50105812,-47.46835502,sao paulo,SP
18020,-23.50804657,-47.43870771,sao paulo,SP
18078,-23.4272205,-47.46811612,sao paulo,SP
18074,-23.44828104,-47.48873628,sao paulo,SP
18072,-23.42932935,-47.50644636,sao paulo,SP
18040,-23.50436813,-47.46615628,sao paulo,SP
18086,-23.44975663,-47.44093186,sao paulo,SP
18043,-23.50450738,-47.47555994,sao paulo,SP
18080,-23.4835541,-47.45381582,sao paulo,SP
18076,-23.4623717,-47.47117224,sao paulo,SP
18047,-23.52940752,-47.46737141,sao paulo,SP
18071,-23.4717535,-47.50644372,sao paulo,SP
18050,-23.52983427,-47.48950578,sao paulo,SP
18046,-23.51922386,-47.47493708,sao paulo,SP
18085,-23.46869789,-47.43897813,sao paulo,SP
18017,-23.49419006,-47.40954169,sao paulo,SP
18013,-23.4932784,-47.40939552,sao paulo,SP
18087,-23.442174,-47.4549345,sao paulo,SP
18090,-23.47415848,-47.45506425,sao paulo,SP
18060,-23.49203174,-47.47300904,sao paulo,SP
18030,-23.50590293,-47.46270407,sao paulo,SP
18055,-23.48974156,-47.50992118,sao paulo,SP
18025,-23.52048025,-47.44649733,sao paulo,SP
18053,-23.4981155,-47.5167915,sao paulo,SP
18052,-23.53901339,-47.4910423,sao paulo,SP
18045,-23.51628084,-47.47683204,sao paulo,SP
18081,-23.47288663,-47.44472631,sao paulo,SP
18095,-23.49045284,-47.45339333,sao paulo,SP
18015,-23.49636708,-47.43890031,sao paulo,SP
18075,-23.47875411,-47.4679305,sao paulo,SP
18048,-23.53401197,-47.46735238,sao paulo,SP
18016,-23.49902773,-47.42744499,sao paulo,SP
18057,-23.4852495,-47.50875151,sao paulo,SP
18051,-23.50952351,-47.5156125,sao paulo,SP
18065,-23.48182105,-47.48028152,sao paulo,SP
18077,-23.4505939,-47.47570043,sao paulo,SP
18079,-23.42582529,-47.45945531,sao paulo,SP
18031,-23.51480563,-47.4635549,sao paulo,SP
18010,-23.49775843,-47.45587543,sao paulo,SP
18054,-23.49139164,-47.51863904,sao paulo,SP
18061,-23.4933045,-47.48204226,sao paulo,SP
18066,-23.48065213,-47.49759064,sao paulo,SP
18056,-23.50407808,-47.50637508,sao paulo,SP
18021,-23.50616891,-47.43999488,sao paulo,SP
18022,-23.52429559,-47.4343525,sao paulo,SP
18084,-23.47591159,-47.41709677,sao paulo,SP
18023,-23.51053162,-47.35567459,sao paulo,SP
18073,-23.39282911,-47.51910164,sao paulo,SP
18120,-23.53277247,-47.16937116,sao paulo,SP
18195,-23.47287828,-47.73499743,sao paulo,SP
18143,-23.55337217,-47.08768523,sao paulo,SP
18117,-23.57105744,-47.45745449,sao paulo,SP
18185,-23.82123744,-47.71739094,sao paulo,SP
18125,-23.51736771,-47.26079094,sao paulo,SP
18147,-23.43214914,-47.06714458,sao paulo,SP
18110,-23.54069993,-47.45842623,sao paulo,SP
18160,-23.66450292,-47.58176143,sao paulo,SP
18190,-23.511645,-47.567511,sao paulo,SP
18114,-23.54591636,-47.43786045,sao paulo,SP
18103,-23.41617649,-47.42898359,sao paulo,SP
18116,-23.55484324,-47.45986166,sao paulo,SP
18130,-23.53626696,-47.13489184,sao paulo,SP
18111,-23.53756428,-47.43460054,sao paulo,SP
18136,-23.5609633,-47.14802654,sao paulo,SP
18105,-23.40641935,-47.37584946,sao paulo,SP
18170,-23.70536295,-47.42779076,sao paulo,SP
18135,-23.54575742,-47.12353108,sao paulo,SP
18150,-23.65511362,-47.22029237,sao paulo,SP
18133,-23.5118957,-47.06599346,sao paulo,SP
18115,-23.55641699,-47.4445312,sao paulo,SP
18180,-23.9631079,-47.50395761,sao paulo,SP
18108,-23.49622488,-47.37041895,sao paulo,SP
18145,-23.59535458,-47.15067793,sao paulo,SP
18112,-23.52704626,-47.43206506,sao paulo,SP
18113,-23.5389904,-47.41262275,sao paulo,SP
18104,-23.41120727,-47.38816356,sao paulo,SP
18119,-23.5401465,-47.49201646,sao paulo,SP
18132,-23.52107853,-47.13817243,sao paulo,SP
18134,-23.52409746,-47.12697858,sao paulo,SP
18131,-23.53595654,-47.15636481,sao paulo,SP
18140,-23.53931439,-47.03799945,sao paulo,SP
18118,-23.47500354,-46.85408158,sao paulo,SP
18155,-23.67638731,-47.32135747,sao paulo,SP
18240,-23.48382538,-48.42423505,sao paulo,SP
18230,-23.87698417,-47.99714487,sao paulo,SP
18220,-23.56809286,-47.88939112,sao paulo,SP
18270,-23.35128889,-47.84453389,sao paulo,SP
18207,-23.59969949,-48.06179359,sao paulo,SP
18225,-23.63167971,-47.82574846,sao paulo,SP
18271,-23.32324191,-47.86879571,sao paulo,SP
18212,-23.57506676,-48.04125626,sao paulo,SP
18285,-23.23533832,-47.96399245,sao paulo,SP
18275,-23.35135457,-47.85525166,sao paulo,SP
18290,-23.79940055,-48.59176822,sao paulo,SP
18213,-23.570764,-48.01854695,sao paulo,SP
18200,-23.58796435,-48.0505151,sao paulo,SP
18260,-23.18190866,-48.12261144,sao paulo,SP
18209,-23.58334052,-48.07227311,sao paulo,SP
18211,-23.57032615,-48.04184261,sao paulo,SP
18250,-23.37379497,-48.18632121,sao paulo,SP
18202,-23.58350134,-48.01766454,sao paulo,SP
18279,-23.31378262,-47.82406902,sao paulo,SP
18203,-23.59690845,-48.02921119,sao paulo,SP
18273,-23.34916647,-47.82274418,sao paulo,SP
18201,-23.58921582,-48.03714785,sao paulo,SP
18265,-23.24553434,-48.19498886,sao paulo,SP
18277,-23.3533248,-47.86800363,sao paulo,SP
18214,-23.57482734,-48.0200105,sao paulo,SP
18205,-23.59871557,-48.04625843,sao paulo,SP
18272,-23.3412449,-47.82557857,sao paulo,SP
18278,-23.34396805,-47.85528519,sao paulo,SP
18276,-23.36418071,-47.87145173,sao paulo,SP
18206,-23.61424452,-48.06252215,sao paulo,SP
18280,-23.33475274,-47.86758203,sao paulo,SP
18274,-23.38329098,-47.84804917,sao paulo,SP
18245,-23.58775212,-48.47618365,sao paulo,SP
18210,-23.58262064,-48.04910657,sao paulo,SP
18208,-23.59370534,-48.06756371,sao paulo,SP
18216,-22.04286332,-47.89293324,sao paulo,SP
18217,-23.59893942,-48.31949411,sao paulo,SP
18218,-23.77069186,-48.12964897,sao paulo,SP
18215,-23.58710826,-47.98254355,sao paulo,SP
18255,-23.30123838,-48.05726268,sao paulo,SP
18204,-23.60776071,-48.01382835,sao paulo,SP
18243,28.00897834,-15.53686718,sao paulo,SP
18320,-24.47346038,-48.75588891,sao paulo,SP
18300,-24.00667315,-48.34824635,sao paulo,SP
18310,-24.19487305,-48.53306802,sao paulo,SP
18301,-23.99106796,-48.34708022,sao paulo,SP
18303,-23.98103835,-48.34482042,sao paulo,SP
18305,-24.01361126,-48.34611954,sao paulo,SP
18360,-24.64356723,-48.83682267,sao paulo,SP
18304,-24.006789,-48.34057275,sao paulo,SP
18380,-24.65871524,-49.00886137,sao paulo,SP
18330,-24.58616963,-48.59613687,sao paulo,SP
18315,-24.09952139,-48.3656942,sao paulo,SP
18325,-24.47481822,-49.02694996,sao paulo,SP
18307,-24.01099371,-48.35167652,sao paulo,SP
18385,-24.57727074,-49.16968693,sao paulo,SP
18302,-23.98508402,-48.35312612,sao paulo,SP
18306,-24.01569324,-48.3488138,sao paulo,SP
18411,-23.96930623,-48.88374538,sao paulo,SP
18401,-23.97586369,-48.87459953,sao paulo,SP
18407,-23.99448334,-48.89186808,sao paulo,SP
18410,-23.9773496,-48.88314074,sao paulo,SP
18400,-23.98884665,-48.87293866,sao paulo,SP
18460,-24.11419117,-49.33254227,sao paulo,SP
18408,-24.00198963,-48.90168669,sao paulo,SP
18406,-23.99483038,-48.89099895,sao paulo,SP
18435,-24.12512958,-48.90885882,sao paulo,SP
18440,-23.86821651,-49.14287527,sao paulo,SP
18480,-23.70176978,-49.48408686,sao paulo,SP
18425,-23.92734474,-48.70272015,sao paulo,SP
18470,-23.82534356,-49.43195614,sao paulo,SP
18420,-23.71135913,-48.85171942,sao paulo,SP
18409,-23.98115243,-48.88871042,sao paulo,SP
18430,-24.22792072,-48.7669704,sao paulo,SP
18490,-23.63196979,-49.55978874,sao paulo,SP
18405,-23.99633798,-48.87768229,sao paulo,SP
18402,-23.94990098,-48.87680083,sao paulo,SP
18412,-23.97074629,-48.90965271,sao paulo,SP
18404,-23.99327609,-48.86410477,sao paulo,SP
18403,-23.98311873,-48.86902687,sao paulo,SP
18475,-24.31984235,-49.13943525,sao paulo,SP
18550,-23.27965763,-47.66185658,sao paulo,SP
18520,-23.17098516,-47.73847012,sao paulo,SP
18540,-23.21364281,-47.5220451,sao paulo,SP
18580,-23.07576328,-47.97498318,sao paulo,SP
18560,-23.3527701,-47.69201207,sao paulo,SP
18570,-23.01537893,-48.00898983,sao paulo,SP
18500,-23.03582473,-47.83630266,sao paulo,SP
18530,-23.11223966,-47.71121421,sao paulo,SP
18535,-23.08312657,-47.79185218,sao paulo,SP
18590,-23.10845938,-48.25612173,sao paulo,SP
18510,-23.03751583,-47.89594374,sao paulo,SP
18670,-22.67471202,-48.66536892,sao paulo,SP
18682,-22.60405059,-48.79505561,sao paulo,SP
18650,-22.7274032,-48.60008416,sao paulo,SP
18602,-22.89049421,-48.4448295,sao paulo,SP
18603,-22.8843251,-48.45934051,sao paulo,SP
18608,-22.86981926,-48.45696375,sao paulo,SP
18655,-22.73699757,-48.57201077,sao paulo,SP
18600,-22.88858504,-48.44275076,sao paulo,SP
18601,-22.90056866,-48.4301818,sao paulo,SP
18606,-22.89466494,-48.45187419,sao paulo,SP
18675,-22.57384054,-48.96905766,sao paulo,SP
18604,-22.87815755,-48.42619899,sao paulo,SP
18620,-22.78982851,-48.12894814,sao paulo,SP
18610,-22.85427885,-48.44620613,sao paulo,SP
18609,-22.84996608,-48.45374433,sao paulo,SP
18683,-22.60258647,-48.8124715,sao paulo,SP
18605,-22.90868371,-48.44025495,sao paulo,SP
18640,-23.08776094,-48.3693356,sao paulo,SP
18690,-23.10283742,-48.61625229,sao paulo,SP
18685,-22.5850882,-48.81097522,sao paulo,SP
18607,-22.88535685,-48.47764303,sao paulo,SP
18611,-22.87241741,-48.43285475,sao paulo,SP
18688,-22.58705671,-48.79678023,sao paulo,SP
18681,-22.59942838,-48.77999586,sao paulo,SP
18680,-22.59872085,-48.79900625,sao paulo,SP
18618,-22.89645532,-48.49566412,sao paulo,SP
18660,-22.8103747,-48.66606714,sao paulo,SP
18684,-22.58690786,-48.81243163,sao paulo,SP
18619,-22.7810998,-48.3999777,sao paulo,SP
18686,-22.59156537,-48.78539668,sao paulo,SP
18615,-22.9334212,-48.4473661,sao paulo,SP
18630,-22.93627203,-48.16220029,sao paulo,SP
18705,-23.09234272,-48.94030211,sao paulo,SP
18760,-23.03759603,-49.16336119,sao paulo,SP
18740,-23.54693603,-49.24424538,sao paulo,SP
18720,-23.38558608,-48.71884723,sao paulo,SP
18725,-23.427981,-48.8691315,sao paulo,SP
18745,-23.6312683,-49.31493273,sao paulo,SP
18700,-23.10850461,-48.91828526,sao paulo,SP
18730,-23.419413,-49.098447,sao paulo,SP
18704,-23.11091977,-48.9377225,sao paulo,SP
18702,-23.11054899,-48.90087226,sao paulo,SP
18790,-22.94136574,-49.34071409,sao paulo,SP
18701,-23.10536661,-48.91147057,sao paulo,SP
18780,-23.00660004,-49.32093007,sao paulo,SP
18707,-23.07446447,-48.92258919,sao paulo,SP
18775,-22.87255611,-49.16259157,sao paulo,SP
18706,-23.09312904,-48.92550647,sao paulo,SP
18703,-23.12270804,-48.92144119,sao paulo,SP
18708,-23.07523166,-48.9160097,sao paulo,SP
18770,-22.88770496,-49.23640149,sao paulo,SP
18710,-23.13505694,-49.04925971,sao paulo,SP
18800,-23.20060313,-49.38191048,sao paulo,SP
18870,-23.38718763,-49.51380562,sao paulo,SP
18890,-23.45522262,-49.40848379,sao paulo,SP
18840,-23.27533751,-49.4818983,sao paulo,SP
18860,-23.20378453,-49.60220411,sao paulo,SP
18830,-23.3454336,-49.37788786,sao paulo,SP
18900,-22.88361087,-49.61785424,sao paulo,SP
18950,-23.05035208,-49.62755542,sao paulo,SP
18970,-23.03691086,-49.70481997,sao paulo,SP
18940,-22.74677405,-49.74240751,sao paulo,SP
18960,-23.0149159,-49.47322146,sao paulo,SP
18935,-22.69714428,-49.43342705,sao paulo,SP
18990,-23.00620241,-49.7830115,sao paulo,SP
18980,-23.06013835,-49.7381532,sao paulo,SP
18910,-22.95583678,-49.53826089,sao paulo,SP
18915,-22.71582921,-49.57165966,sao paulo,SP
19025,-22.09785593,-51.4015694,sao paulo,SP
19030,-22.11976665,-51.37709729,sao paulo,SP
19053,-22.14977665,-51.42303863,sao paulo,SP
19015,-22.12340937,-51.39556785,sao paulo,SP
19010,-22.11977779,-51.38167545,sao paulo,SP
19023,-22.1154519,-51.39640854,sao paulo,SP
19050,-22.13375625,-51.40243509,sao paulo,SP
19041,-22.13826091,-51.38341106,sao paulo,SP
19067,-22.12190498,-51.4283913,sao paulo,SP
19033,-22.0879729,-51.38697544,sao paulo,SP
19020,-22.13651597,-51.3962043,sao paulo,SP
19061,-22.13046898,-51.4084966,sao paulo,SP
19064,-22.16252858,-51.45320419,sao paulo,SP
19045,-22.14161044,-51.38371801,sao paulo,SP
19026,-22.10540241,-51.41370442,sao paulo,SP
19060,-22.1271409,-51.42017612,sao paulo,SP
19035,-22.12779463,-51.37160944,sao paulo,SP
19031,-22.13111361,-51.37883476,sao paulo,SP
19028,-22.08411605,-51.4293325,sao paulo,SP
19063,-22.13182619,-51.45076132,sao paulo,SP
19043,-22.15898564,-51.37597594,sao paulo,SP
19062,-22.13113755,-51.42641733,sao paulo,SP
19057,-22.11733429,-51.4393078,sao paulo,SP
19065,-22.10411975,-51.43176163,sao paulo,SP
19013,-22.1294798,-51.39151634,sao paulo,SP
19066,-22.10656294,-51.4286241,sao paulo,SP
19068,-22.100751,-51.43222575,sao paulo,SP
19027,-22.11414425,-51.42129394,sao paulo,SP
19034,-22.08196972,-51.38406844,sao paulo,SP
19046,-22.14532684,-51.38439308,sao paulo,SP
19014,-22.12924098,-51.3966735,sao paulo,SP
19085,-22.10819604,-51.43849052,sao paulo,SP
19042,-22.13392716,-51.36875322,sao paulo,SP
19024,-22.10075825,-51.39446226,sao paulo,SP
19040,-22.13134613,-51.38070034,sao paulo,SP
19051,-22.14335324,-51.45756409,sao paulo,SP
19097,-22.07526374,-51.36202531,sao paulo,SP
19070,-22.15166475,-51.42951075,sao paulo,SP
19036,-22.11297471,-51.39388535,sao paulo,SP
19029,-22.07708974,-51.41548625,sao paulo,SP
19160,-22.07766807,-51.46934117,sao paulo,SP
19120,-21.96276907,-51.30908105,sao paulo,SP
19110,-22.05381167,-51.3420692,sao paulo,SP
19190,-21.84777797,-51.39128995,sao paulo,SP
19100,-22.08725621,-51.40445862,sao paulo,SP
19180,-21.95465324,-51.41971584,sao paulo,SP
19140,-21.80310403,-51.30043489,sao paulo,SP
19130,-21.91495351,-51.3010115,sao paulo,SP
19200,-22.28096583,-51.49055492,sao paulo,SP
19280,-22.5311132,-52.16524105,sao paulo,SP
19220,-22.40733115,-51.52248755,sao paulo,SP
19275,-22.55817596,-52.59030575,sao paulo,SP
19210,-22.30463335,-51.55676672,sao paulo,SP
19273,-22.5330615,-52.95538125,sao paulo,SP
19250,-22.45687397,-51.76769046,sao paulo,SP
19260,-22.29121299,-51.90590718,sao paulo,SP
19230,-22.486332,-51.6725495,sao paulo,SP
19274,-22.53066969,-52.94676899,sao paulo,SP
19270,-22.28476382,-52.1036856,sao paulo,SP
19295,-22.54065716,-52.18066124,sao paulo,SP
19265,-22.21618362,-51.83461035,sao paulo,SP
19360,-21.97299879,-51.66095531,sao paulo,SP
19300,-22.00238579,-51.56036411,sao paulo,SP
19350,-21.83486363,-51.48205258,sao paulo,SP
19380,-21.792279,-51.592391,sao paulo,SP
19330,-22.21936532,-51.6407147,sao paulo,SP
19400,-21.88154934,-51.8462193,sao paulo,SP
19470,-21.77289607,-52.10945788,sao paulo,SP
19430,-22.10593223,-51.96536756,sao paulo,SP
19450,-21.83324849,-51.98688884,sao paulo,SP
19410,-21.88654672,-51.72992783,sao paulo,SP
19490,-22.86336046,-47.05542147,sao paulo,SP
19570,-22.21174808,-51.304797,sao paulo,SP
19590,-22.39382052,-51.29361375,sao paulo,SP
19500,-22.14932468,-51.1645714,sao paulo,SP
